Amazon_Product_Name,Flipkart_Product_Name,Amazon_Color,Flipkart_Color,Product_Name_Similarity,Brand_Similarity,Color_Similarity
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BFUM, Black)",Black,Black,0.55,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BFUM, Black)",Black,Black,0.59,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BPUM, Black)",Black,"Purple, Black",0.55,1,0.71
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MJ2887BFUM, Black)",Black,Black,0.55,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2887BFUM.DBKQILN, Black)",Black,Black,0.55,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BL, Black)",Black,Black,0.71,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 32 L Convection Microwave Oven  (MJEN326PK, Black)",Black,Black,0.55,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MJEN286UI, Black)",Black,Black,0.55,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 32 L Convection Microwave Oven  (MJEN326UH, Black)",Black,Black,0.59,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 32 L With Twister Smog Handle Convection Microwave Oven  (MJEN326SF, Black)",Black,Black,0.65,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2846BR, Black)",Black,Black,0.59,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",Black,Black,0.59,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MJEN286UH, Black)",Black,Black,0.59,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MJEN286UF, Black)",Black,Black,0.59,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BFTM, Black)",Black,Black,0.59,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 32 L Convection Microwave Oven  (MJEN326UL, BLACK)",Black,Black,0.55,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BP, Black)",Black,Black,0.71,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 21 L Diet Fry Convection Microwave Oven  (MC2146BRT, Black)",Black,Black,0.61,1,1
"LG 21 L Convection Microwave Oven (MC2146BV, Black, With Heathplus menu & Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BR, Black)",Black,Black,0.71,1,1
"Samsung 21L, Convection Microwave Oven with Triple Distribution System(CE73JD-B1/XTL, Black, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.61,1,1
"Samsung 21L, Convection Microwave Oven with Triple Distribution System(CE73JD-B1/XTL, Black, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.57,1,1
"Samsung 21L, Convection Microwave Oven with Triple Distribution System(CE73JD-B1/XTL, Black, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,0.54,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (MC28A5013AK, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 23 L Grill Microwave Oven  (MG23A3515AK, BLACK)",Black,Black,0.5,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",Black,Black,0.5,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",Black,Black,0.63,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3/XTL, Black)",Black,Black,0.67,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (CE1041DSB3, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VP/TL, Black with Pattern)",Black,Black,0.53,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.89,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CB/TL, Black)",Black,Black,0.63,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056QT/TL, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-M/TL, Mirror Black)",Black,Black,0.78,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5145VK/TL, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3, BLACK)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",Black,Black,0.71,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.56,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.53,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.68,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",Black,Full Black,0.71,1,0.71
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Slim Fry Convection & Grill Microwave Oven  (MC32J7035CT, Black, Grey)",Black,"Black, Grey",0.53,1,0.71
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",Black,Black,0.94,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.82,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.63,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.63,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.56,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.76,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.63,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.63,1,0.71
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,1,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.63,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B1/XTL, Black)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.56,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (MC28A5013AK, Black)",Black,Black,0.62,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 23 L Grill Microwave Oven  (MG23A3515AK, BLACK)",Black,Black,0.53,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",Black,Black,0.53,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",Black,Black,0.67,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3/XTL, Black)",Black,Black,0.71,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (CE1041DSB3, Black)",Black,Black,0.62,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VP/TL, Black with Pattern)",Black,Black,0.56,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.82,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CB/TL, Black)",Black,Black,0.67,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056QT/TL, Black)",Black,Black,0.62,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-M/TL, Mirror Black)",Black,Black,0.82,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5145VK/TL, Black)",Black,Black,0.62,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3, BLACK)",Black,Black,0.62,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",Black,Black,0.75,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.62,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.56,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.72,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",Black,Full Black,0.75,1,0.71
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Slim Fry Convection & Grill Microwave Oven  (MC32J7035CT, Black, Grey)",Black,"Black, Grey",0.56,1,0.71
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",Black,Black,1,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.87,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.67,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.67,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.59,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.8,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.67,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.67,1,0.71
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,0.94,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.62,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.67,1,1
"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.59,1,1
"Samsung 21L, Convection Microwave Oven with Triple Distribution System(CE73JD-B1/XTL, Black, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.61,1,1
"Samsung 21L, Convection Microwave Oven with Triple Distribution System(CE73JD-B1/XTL, Black, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.57,1,1
"Samsung 21L, Convection Microwave Oven with Triple Distribution System(CE73JD-B1/XTL, Black, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,0.54,1,1
"Haier 22L Convection Microwave (HIL22ECCFSD, Black, Floral Pattern)","Haier 30 L Convection Microwave Oven  (HIL3001CBSH, Black)",22L - Black,Black,0.53,1,0.71
"Haier 22L Convection Microwave (HIL22ECCFSD, Black, Floral Pattern)","Haier 25 L Convection Microwave Oven  (HIL2501CBSH, Black)",22L - Black,Black,0.53,1,0.71
"Godrej 23 L Steam Clean, Digital Display Convection Microwave Oven With 205 Instacook Receipes (GME 523 CF1 RM, Floral Black, Stainless Steel Cavity With Godrej Instachef App)","Godrej 23 L Steam Clean, Stainless Steel Cavity, With 205 Insta Cook Recipes, Convection Microwave Oven  (GME 523 CF1 RM, Black)",Black,"Black, Red",0.8,1,0.71
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 20 L Solo Microwave Oven  (HIL2001MWPH, Black)",Black,Black,0.62,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 23 L Convection Microwave Oven  (HIL2301CBSB, Black)",Black,"Black, Silver",1,1,0.71
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 20 L Solo Microwave Oven  (HIL2001MFPH, Black)",Black,Black,0.57,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 20 L Grill Microwave Oven  (HIL2001GBPH, Black)",Black,Black,0.62,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 30 L Convection Microwave Oven  (HIL3001CBSH, Black)",Black,Black,0.71,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 30 L Convection Microwave Oven  (HIL3001CBSH:IN, Black)",Black,Black,0.67,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 23 L Convection Microwave Oven  (HIL2302CRSH:IN/MWO/DL, Black)",Black,"Black, Silver",0.86,1,0.71
"Haier 23 L Convection Microwave Oven (HIL2301CBSB, Black)","Haier 25 L Convection Microwave Oven  (HIL2501CBSH, Black)",Black,Black,0.71,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CSSH, Silver)","Haier 23 L Convection Microwave Oven  (HIL2301CBSB, Black)",Silver,"Black, Silver",0.71,1,0.71
"Haier 23 L Convection Microwave Oven (HIL2301CSSH, Silver)","Haier 28 L Convection Microwave Oven  (HIL2801RBSJ, Silver)",Silver,Silver,0.71,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CSSH, Silver)","Haier 20 L Convection Microwave Oven  (HIL2001CSPH, Silver)",Silver,Silver,0.77,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CSSH, Silver)","Haier 23 L Convection Microwave Oven  (HIL2301CSSH, Silver)",Silver,Silver,1,1,1
"Haier 23 L Convection Microwave Oven (HIL2301CSSH, Silver)","Haier 23 L Convection Microwave Oven  (HIL2302CRSH:IN/MWO/DL, Black)",Silver,"Black, Silver",0.71,1,0.71
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 30 L Convection Microwave Oven  (30BRC2, Black)",Black,Black,0.63,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 20 L Convection Microwave Oven  (20BC5, Black)",Black,Black,0.63,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 20 L Solo Microwave Oven  (20PM-MEC2B, BLACK)",Black,Black,0.54,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 23 L Convection Microwave Oven  (23BC4, Black)",Black,Black,0.88,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 30 L Convection Microwave Oven  (MICRO WAVE OVEN 30FRC2, Black)",Black,Black,0.63,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 20 L Convection Microwave Oven  (20BC4, Black)",Black,Black,0.68,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 28 L Convection Microwave Oven  (28BC5, Black)",Black,Black,0.68,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.68,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.68,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 25 L Convection Microwave Oven  (25BC4, Black)",Black,"Black, Grey",0.63,1,0.71
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 30 L Convection & Grill Microwave Oven  (30BRC3, BLACK)",Black,Black,0.63,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 23 L Convection Microwave Oven  (23BC5, Black)",Black,Black,0.76,1,1
"IFB 23 L Convection Microwave Oven (23BC4, Black+Floral Design)","IFB 20 L Convection Microwave Oven  (20BC4 With Touch Key Pad 1200 Watt, Black)",Black,Black,0.56,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 30 L Convection Microwave Oven  (30BRC2, Black)",Black,Black,0.6,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 20 L Convection Microwave Oven  (20BC5, Black)",Black,Black,0.6,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 20 L Solo Microwave Oven  (20PM-MEC2B, BLACK)",Black,Black,0.52,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 30 L Oil free cooking microwave with steam clean Convection Microwave Oven  (30BC5, Black)",Black,Black,0.55,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 23 L Convection Microwave Oven  (23BC4, Black)",Black,Black,0.72,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 30 L Convection Microwave Oven  (MICRO WAVE OVEN 30FRC2, Black)",Black,Black,0.6,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 20 L Convection Microwave Oven  (20BC4, Black)",Black,Black,0.65,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 28 L Convection Microwave Oven  (28BC5, Black)",Black,Black,0.65,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.65,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.65,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 25 L Convection Microwave Oven  (25BC4, Black)",Black,"Black, Grey",0.6,1,0.71
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 30 L Convection & Grill Microwave Oven  (30BRC3, BLACK)",Black,Black,0.6,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 23 L Convection Microwave Oven  (23BC5, Black)",Black,Black,0.84,1,1
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)","IFB 20 L Convection Microwave Oven  (20BC4 With Touch Key Pad 1200 Watt, Black)",Black,Black,0.63,1,1
"Panasonic 23L Convection Microwave Oven(NN-CT353BFDG,Black Mirror, 360° Heat Wrap, Magic Grill)","Panasonic 20 L Solo Microwave Oven  (NN-SM25JBFDG, Black)",Black Mirror,Black,0.51,1,0.71
"Panasonic 23L Convection Microwave Oven(NN-CT353BFDG,Black Mirror, 360° Heat Wrap, Magic Grill)","Panasonic 23 L Convection Microwave Oven  (NN-CT353BFDG, Black Mirror)",Black Mirror,Black,0.71,1,0.71
